编号,id,微博正文,发布时间,情绪
54,4444808497984334,大公司自己内部也有反腐败的部门，比如华为的内审部门，主要是进行财务审查，是否有违规操作，轻则警告或者降职，重则起诉扭送监狱。总之，涉及身家利益的，中间肯定存在不少隐瞒、博弈、中伤。实际上华为对老员工已经是非常不错的了，就一个退休制度就没有什么其他民企做到,2019-12-01 21:53:00,"(happiness,0.6),(glad,0.3),(welcome,0.1)"
55,4369385189332336,【“非一般”定向降准不期而至存准制度框架更明晰】财联社5月7日讯，此次定向降准的形式不同于以往，时点也颇有些出乎意外。业内人士表示，此次定向降准除了定向调节流动性、支持民企小微融资之外，更应被看作是完善我国差异化存款准备金制度的重要举措，与此同时，在外部市场环境不确定性增加的情况下，此举也凸显了货币政策逆周期调节的力度和决心。,2019-05-07 18:47:00,"(surprise,0.3),(importance,0.2),(determination,0.1)"
56,4367813860392682,【证券业支持民企系列资管计划出资规模达553亿元】中国证券业协会披露《证券行业支持民营企业发展系列资管计划进展通报》。报告显示，截至2019年4月1日，又有国盛证券、华龙证券2家证券公司均已完成协议签署，并承诺自愿出资。截至目前，54家公司承诺出资规模累计达553亿元。,2019-05-03 10:43:00,"(happiness,0.4),(satisfaction,0.3),(trust,0.2),(optimism,0.1)"
57,4444465261826675,『海归博士被羁押1277天获道歉，用依法追责为民企安神』O和讯财经,2019-11-30 23:09:00,"(angry,0.8)"
58,4371978167017084,"【服务民营企业吴忠公安出台服务民企""13条""】压缩5项行政审批时限、取消4项行政审批材料、依法慎重采取强制措施、严禁刑事执法介入经济纠纷……为确保服务民营经济发展，更好回应企业所需、群众所盼，吴忠市公安局推出服务民营企业保障经济发展13条措施，努力为民营企业健康发展创造平安稳定、公平正义、优质高效的营商环境......O吴忠公安出台服务民企&quot;13条&quot;严禁刑事执法介入经济纠纷",2019-05-14 22:31:00,"(seriousness,0.6),(cooperation,0.3),(security,0.1),(optimism,0.1),(initiative,0.1)"
59,4371864719700096,中国民企突破复合材料封锁歼20迎来飞跃时刻O中国民企突破复合材料封锁歼20迎来飞跃时刻,2019-05-14 15:00:00,"(excitement,0.3),(proud,0.2),(optimistic,0.1)"
60,4371609898654264,新闻速递　　1.广州、北京多地紧随深圳拿出驰援上市公司方案。　　2.证监会推进完善上市公司股份回购制度后续立法程序。　　3.各地银监局及保监局“一把手”今日在京开会。　　4.工行与23家民企签署“总对总”合作协议与债转股合作协议。　　5.全国首套房贷利率涨幅持续回落...全文：O网页链接,2019-05-13 22:08:00,"(joy,0.4),(anticipation,0.3),(urgency,0.2),(satisfaction,0.1)"
61,4367527209337472,我也要双人了👌我希望我首页都是我心爱的民企👌,2019-05-02 15:44:00,"(joy,0.4),(excitement,0.3),(love,0.3)"
62,4369004326368258,省工商联和税务部门协同共治助力民企用足用活减税降费政策红利O省工商联和税务部门协同共治助力民企用足用活减税降费政策红利,2019-05-06 17:34:00,"(relief,0.3),(cooperation,0.2),(positive,0.1)"
63,4371609366070453,浙江民企形态嬗变：从“块状经济”到“塔式经济体”点击可查看更多O浙江民企形态嬗变：从“块状经济”到“塔式经济体”,2019-05-13 22:05:00,"(curiosity,0.3),(informativeness,0.2)"
64,4368355840122957,#国企工人#当年大学生毕业都是国家分配工作，房子也是国家分配。印象中小时候几乎所有的企业都是国企，民企只占很小一部分，大家毕业都不愁找工作的事情。照片来源：微博#回忆#,2019-05-04 22:37:00,"(nostalgia,0.4),(proud,0.3),(reflective,0.2),(satisfied,0.1)"
65,4366497549708434,与我国著名研究民企传承的刘靖民教授合影留念,2019-04-29 19:33:00,"(respect,0.7),(admiration,0.3)"
66,4371938371677183,中国民企突破复合材料封锁歼20迎来飞跃时刻2019年05月13日20:08:53来源：武器正能量1,2019-05-14 19:53:00,"(joy,0.8),(excitement,0.2),(urgency,0.1)"
67,4371585114484573,浙江民企形态嬗变：从“块状经济”到“塔式经济体”点击可查看更多O浙江民企形态嬗变：从“块状经济”到“塔式经济体”,2019-05-13 20:29:00,"(urgency,0.8),(importance,0.6),(curiosity,0.4)"
68,4367915321495766,借又一次p军装照的事，叨叨两句。我觉得大部分民企都能坦然接受rw的事，p军装图就真的没必要，我们能接受不代表你们能这样消费他。乱p图的，有多远滚多远。大多数团粉，除了消费他的时候积极，其他时候，kms都排在末尾吧。民企不需要kms一出来，你就喊我们等你，不需要他有什么成绩就说最好的大哥，更不需要他是你们眼里哪里需要哪里搬的砖。金珉锡是民企最爱的宝贝，舞台上最优秀最闪亮的那个，任何人无可取代。,2019-05-03 17:27:00,"(anger,0.8),(sarcasm,0.4),(disappointment,0.2),(irony,0.3),(pride,0.3)"
69,4370472919332141,【金融机构服务民企基层行系列报道之十六|调研苏浙闽三地：看银行业服务民营、小微企业的新理念新举措】在当前新形势下，如何增强金融服务实体经济的能力，有效解决民营、小微企业融资难融资贵问题，已然成为摆在银行业金融机构面前一道迫切而现实的考题，这不但考验着银行机构对风险的把控能力，也考验着重塑银企关系的能力。近日，本刊记者跟随中国银保监会，走访了江苏、浙江、福建三地，对民营企业、小微企业融资情况进行了深入调研，发现三地在当地监管部门的引导下，通过体制机制、金融产品创新，民营、小微企业的金融服务更加下沉，呈现出精细化、特色化、数字化的特点，正在当地构筑起新的融资生态，共渡难关、共成长成为了银企默契的共识，从中不难窥见银行机构新的金融服务理念。,2019-05-10 18:50:00,"(urgency,0.5),(care,0.3),(innovation,0.2)"
70,4371227340831571,#孰赢财经#【美国加征25%关税的影响】和几个做外贸的朋友聊了聊关于美国加征关税的看法，以及对他们企业的影响，整体而言，不像去年那么悲观，也明白了这不是单个企业能决定的事情，和国家一起面对和承担就是了，同时大家也得出一些共识1.美国客户会重新谈价，压到极限，没有利润也就不做了。企业内部需要压缩开支，适当裁员不可避免。2.台商会回流台湾，一些外资会加速撤出，一些国内企业会转移到东南亚。外贸企业要加大欧洲，俄罗斯，南美和非洲市场的开拓，包括转向国内14亿人的巨大市场3.人民币应该会继续贬值，对冲25%的关税，大概率会超过去年最低的6.94.政府会加强减税降费，加大对民企和个体的容忍度，进一步搞活市场，增加就业机会5.应该会进一步深化国企改革，深化资本市场改革，树立一些市场典范。总之，不乐观也不悲观，是挑战也是机遇。只要国内政局稳定，国家应对合理，企业勤奋一点，辛苦一点，总能找到生存和发展之路。（转）#聚焦中美贸易谈判#,2019-05-12 20:47:00,"(optimism,0.6),(caution,0.3),(determination,0.2),(opportunity,0.1)"
71,4444464669840682,河南民营经济服务中心依法维权，民企老总被关两年多后无罪释放@QQ浏览器O网页链接,2019-11-30 23:06:00,"(anger,0.5),(frustration,0.3),(relief,0.2)"
72,4443375329300035,上周单位组织聚餐，新来的小姑娘因为不会洗菜，不会串串，被财务大姐嫌弃，同事们都对小姑娘说：“亲爱的，这里没有一个人是你妈......”结果，小姑娘也不示弱，说话做事更噎人……。我是一个民企老板，我，自己真的不知道怎么处理这事！虽说是民企，也就是一个小作坊，公司算上我还不到20人，上周末，我组织大家到我新买的别墅烧烤，东西都是我买的，让大家自己做。结果，单位新来的小姑娘一直在旁边坐着玩手机，财务大姐看不过去，就喊小姑娘帮她洗菜，小姑娘说：“我不会。”过一会儿，大姐又喊小姑娘串串，小姑娘又说：“我不会。”财务大姐平时嘴就有点黑，直接跟小姑娘说：“亲爱的，这里没有一个人是你妈，你妈可以，让你一边玩手机一边等着吃现成的。”结果，小姑娘也不示弱，直接说：“我待会儿不吃可以了吧”，然后，竟然自己点了一份外卖，弄得场面非常尴尬。事后，我一直在犹豫，这个小姑娘还要不要继续用下去，财务大姐说话是不太好听，可是，这么矫情的姑娘，以后，用起来是不是也会不方便？请问大家怎么看？……,2019-11-27 22:58:00,"(frustration,0.4),(amusement,0.3),(resentment,0.2),(pity,0.1)"
73,4369722579399882,#宁报快讯#【又到毕业季，一大波职位“组团”而来！八成企业开出5-8万年薪】5月8日，由人力资源和社会保障部全国人才流动中心发起，中共银川市委人才工作局、北方民族大学、中国矿业大学银川学院、宁夏理工学院等区内高校共同主办的第六届全国大中城市联合招聘高校毕业生春季巡回招聘会银川站系列活动在北方民族大学启动。这是今年以来我区规模最大、最具影响力的一次区域性校园招聘活动，汇聚了北京、上海、重庆、天津、广东、福建、江苏、吉林、辽宁、河北、安徽、四川、湖南、湖北、云南、甘肃、内蒙古等22个省（市、自治区）360余家企事业单位参会，政府所属人才服务机构也纷纷组团来银招才，共提供各类岗位2.6万个，适合高校毕业生就业的岗位超过6000个，其中，250家区外企事业提供就业岗位1.7万余个，110家区内企事业单位提供岗位9000余个。值得一提的是，不少省（市、自治区）联合本地企业“组团”招聘还是第一次。一些央企提供的岗位和薪资待遇较为优厚，为使毕业生安心就业，还提供了本地、国内外多个工作地点的选择，更为人性化。供需矛盾突出毕业生更青睐一线城市小熊来自云南，是北方民族大学大四的学生，专业为计算机应用方向，之前网上投简历已找到了一份在深圳的工作，月薪在1万元左右。他的同学小陈签下了上海一家企业，试用期月薪在7000元至10000元。小熊坦言，这份工作并不好找，他的专业听起来蛮好，但在实际找工作过程中，他和小陈遇到最多的就是想求职的企业没有合适岗位，找到的岗位出差又比较多，或者企业的要求他们达不到。来招聘会，是想再看看有没有更适合的岗位，其理想薪资在6000至1万元，而这样的薪资要求显然只能在一线城市实现。小熊的同学小卓是位女生，在薪资要求方面，她认为4000至5000元即可。实习时，她发现自己并不适合做IT行业的工作，现在正考虑调整职业方向，比如文秘、策划类，但因为之前并没有系统学习和考取相关证书，职业方向调整并不容易。招聘会现场的岗位大多适合工科学生，可选职位不多。记者采访发现，在一些知名的民营企业、一线城市的企业招聘台前，咨询者络绎不绝。但在一些二三线城市的国企、事业单位前，咨询者寥寥无几。湖北江山重工有限责任公司人力资源部主管周先生告诉记者，公司是中国兵器工业集团公司直属子集团，为央企，位于湖北襄阳市，北方民族大学培养的机械、电气、计算机科学与技术学科的毕业生很符合企业需求，通过前期摸底，他们得知宁夏有200多名湖北籍学生，但来咨询的只是个位数。根据他近年来多地招聘的经验来看，毕业生的就业需求不旺，一方面有继续深造的需要，另一方面是他们更愿意到一线城市就业，喜欢去思维更加活跃的民企，薪资更高。周先生说，央企也有自己的优势，比如能够提供更稳定、多元的人才培养平台，通过实干，能够实现薪资待遇的攀升，也能沉淀、磨练个人能力，成长为大国工匠。此次，襄阳市人社局组织了26家企业来宁招人，大多数为国企。招聘单位更加人性化远程招聘在高校兴起为了吸引毕业生，用人单位纷纷拿出优厚条件比拼，比如本科生最低年薪5-8万元，硕士或博士以上，年薪10万元起。中国化学工程第十一建设有限公司是中国建筑业500强企业之一，公司负责招聘的陈女士告诉记者，该公司位于河南省开封市，公司不仅在宁夏有项目，全国各地都有用工需求，本地学生可考虑在银川就业，国内外提供多地就业选择。本次招聘会上，公司提供了工程力学、安全管理等近80个岗位，本科生起薪5000-7000元，见习期月薪4000元以上。为了给毕业生提供更多的就业岗位，方便外地企业面试，北方民族大学就业指导处通过官网搭建了平台，学生可通过线上投递简历的方式，经招聘单位审核通过进行远程面试。北方民族大学就业指导处姜老师介绍，目前，选择远程招聘的企业很多，他们很人性化，一方面节省了企业和学生的经济成本，另一方面，也能让学生在毕业季安心论文答辩，减少奔波。之前，有不少南方企业采取这种方式，招聘的成功案例很多。据了解，招聘会上，企业岗位需求排前四的分别是电子科技、新材料、能源化工及现代服务。活动当天共吸引来自宁夏及周边地区高校毕业生近万人入场求职应聘，最终达成意向性协议4000余人。这次活动于5月8日-11日分别举办北方民族大学、中国矿业大学银川学院、宁夏理工学院三场校园双选会，举办银川市2019年高校毕业生春季专场招聘会，并同期举办高校毕业生银川精准网络招聘会，有效集聚全国知名企业和产业，实现全国优势岗位资源信息的有效覆盖。（记者徐佳敏实习生刘娜文／图）,2019-05-08 17:08:00,"(happiness,0.4),(satisfaction,0.3),(expectation,0.3),(anticipation,0.4)"
