编号,id,微博正文,发布时间,情绪
65,4448350889792815,#官渡要闻#官渡区吴井街道工作动态#官渡基层动态#（1）#美丽官渡#【董北社区参加区残联举办的“不忘初心牢记使命阳光追梦感恩祖国”迎新春音乐会】12月10日，董北社区残联专职委员参加了官渡区残联在官渡区文化馆举办的“不忘初心牢记使命阳光追梦感恩祖国”迎新春音乐会。音乐会邀请了昆明市残联、官渡区残联领导为大家作贺词，随后由官渡区阳光之家文体服务中心组织演唱大合唱《歌唱祖国》《天耀中华》《映山红》，同时还献上了精彩的独唱、小合唱和舞蹈。（2）#官渡民生#【吴井街道各社区对2019年下半年城乡居民社会养老保险和被征地人员养老保险领取待遇人员进行资格核查】各社区通过现有数据比对，上门探望，电话联系、微信照片确认等方法进行待遇核查工作。截止2019年12月10日，吴井街道城乡居民社会养老保险领取待遇人员应核查人数623人；其中已核查健在人数598人，2人死亡，19人无法联系，4人不属于吴井街道无法联系未认证。2019年下半年被征地人员领取待遇核查人数119人，其中健在人数117人，1人死亡，1人不属于吴井街道无法联系未认证。对于无法联系确认身份的人员社区还在继续找寻中。此项工作已圆满完成。（3）#官渡民生#吴井街道就业和社会保障事务所根据昆明市劳动就业服务局文件《关于做好2019年度城镇未雇工个体工商户及城镇其他从业劳动者参加失业保险工作的通知》，在下辖11个社区内积极宣传动员辖区符合参保条件的个体工商户及灵活就业人员参加失业保险，截止2019年12月10日止，吴井街道1160人参加失业保险，合计金额628209.6元。（4）#官渡民生#【帮助残疾人家属修理家电】一直以来石井社区都将关爱社区残疾人作为日常工作的重点，平日里，社区残疾专干和社工认真调查他们日常生活所需，并做好记录，积极帮助符合申请条件的残疾家庭填写申请表，真正做到为社区残疾人谋福利。12月10日，石井社区工作人员走访慰问辖区残疾人家属时，余家珍老人因家里微波炉不能使用对工作人员寻求帮助，当天就将微波炉拿去修理，2019年12月11日下午14:00石井社区工作人员将修理好的微波炉送到余家珍老人家里。,2019-12-11 16:29:00,"(joy,0.4),(care,0.3),(work,0.2),(help,0.1)"
66,4448265041009346,一早联系相王弄小哥，还有3个红米鼠在做，说这几天未来搬迁找店铺没时间做，原来粤海地下室卖菜的都收回来恢复卖玉了。山东师傅小哥的十全街的工作室昨天也解散了失业了，他爱人帮我打磨中午去相王帮忙做饭，现在彻底一起失业了。规范经营是必须的，安全第一也是必要的。一切管理从底层开始,2019-12-11 10:48:00,"(frustration,0.4),(disappointment,0.3),(unease,0.2),(determination,0.1)"
67,4382496588181782,我们公司今天的话题已经进化到……聊失业领补贴了，我说我掐指一算好像我也到了能领的工龄了，同事马上插了句：那你干嘛不去领？我：你就这么想我辞职吗？？？？,2019-06-12 23:07:00,"(anger,0.4),(frustration,0.3),(confusion,0.2),(sarcasm,0.1)"
68,4448267070879424,每天在失学失业的边缘疯狂试探……,2019-12-11 10:56:00,"(frustration,0.8),(desperation,0.2),(anxiety,0.1)"
69,4385038218797829,林妙妙爸爸失业了看的好心酸,2019-06-19 23:27:00,"(sadness,0.7),(concern,0.3)"
70,4380326841100476,#井然分手了#井然终于分手了!!!专注失业吧小井,2019-06-06 23:26:00,"(anger,0.7),(sadness,0.3),(frustration,0.2)"
71,4382859575557946,这个时代充斥着太多戾气，关注的公众号都是诟病某些人吐槽某些事情，微博里的视频不再是单纯的解读电影本身而是专门为吐槽而吐槽，还有抖音快手那些不知所谓的视频充斥着整个微博，实在令人发指。偶尔静下心看完一本短篇随记，纯净充满温暖。20岁以后，不再想让自己如何漂亮，而且如何让自己更优秀，如何在平庸的人生中找到平静点。书，果然还是要看纸质的。最近失业的日子，孤独是在所难免，惰性和迷茫占据了大半的时间。人生，就是不断地在寻找适合，不断地了解与成长。目前最近的一个梦想，实现经济自由。,2019-06-13 23:10:00,"(happiness,0.4),(frustration,0.3),(discontent,0.2),(dream,0.1)"
72,4381059766197923,都说以团毕业＝失业，青你，偶练毕业＝就业，创造营是再就业，但是吧，创造101毕业了虽然没有成团但是很多都接到活儿了啊，青你出道了都没咋露面了……,2019-06-08 23:58:00,"(frustration,0.4),(sadness,0.3),(confusion,0.2),(disappointment,0.1)"
73,4383951587716015,深夜阅读人生还有许多种滋味需要品尝，比如失业，比如失爱。失掉一些东西，就会长大一点点，一直到我们再也没有什么东西可以失掉。就像食物，我们不可能只吃馒头，不可能只喝啤酒，也不可能天天满汉全席，其他的食物也是不错的选择，比如面条。　　有一些温暖，永远不会忘记，有一些温暖，会永远挂在心头。,2019-06-16 23:29:00,"(satisfaction,0.3),(warmth,0.2),(nostalgia,0.1)"
74,4382496839725463,"2019年6月12日，关注银行，证券，互金，猪肉，鸡肉等会不会破位，破位离场招商银行，中信证券，关注盘面：大概率会走2013年的走势原因，光伏，风电，核电，特高压，新基建，5g，猪肉，鸡肉，电力（戴维斯双击），玉米（农药）化工（山东和江苏大量的化工企业关闭）金融：证券，科创板参股的预期，大盘不跌的预期，都很好银行，设立理财公司，永续债，降准降息放水的预期，保险：允许进入证券市场,提高股市份额沪伦通预期，人民币合格境外机构投资者（RQFII）试点地区扩大到荷兰，扩容【截至2019年4月末债转股签约金额已达2.3万亿元】财联社6月5日讯，记者获悉，在各方共同努力下，截至2019年4月末债转股签约金额已达2.3万亿元，投放到位9095亿元。已有106家企业、367个项目实施债转股。实施债转股的行业和区域覆盖面不断扩大，涉及钢铁、有色、煤炭、电力、交通运输等26个行业。2018年国家队投入5000亿，解决股权质押问题，现在成本大概在2500-2800点而且股权质押问题还没解决完预期很好，都能贯穿到明年甚至后年，所以只要跌下来，就会有人吸筹同时，2018年后的去产能，会导致很多周期行业，做大，做强这个预期也很好思考：牛市出现的两个条件，第一，上证指数，在2440附近震荡几年，用来消化套牢盘第二，上证指数来一波大涨，充分消化前期套牢盘，然后再出现一波慢牛结论：现在明显在朝着第二种方向走技术面，上证指数，深圳指数+创业板指，全部背离，调整级别很大和时间会有1-1.5个月左右这波调整结束后，不一定会有上涨，但是下跌幅度也不大了消息面：美国上周首次申领失业救济人数为218,000人；预估为215,000人。财联社6月7日讯，美国5月非农就业人口变动7.5万人，预期18万人，前值26.3万人。非常不好财联社6月12日讯，美国5月CPI同比升1.8%，预期1.9%，前值2%财联社5月30日讯，美国一季度实际GDP增长3.1%，预期3%，初值3.2%。机构评美国第一季度GDP增速虽然增长，但有迹象表明出口和库存积累带来的刺激性因素是暂时的，工厂产量正在下滑。【美联储宣布缩表计划结束之后的债券购买计划】财联社5月31日讯，美国纽约联储表示，美联储将通过二级市场把机构债券和住房抵押贷款支持证券（MBS）的本金再投资国债，此行动将从2019年10月份开始。对美债的再投资将从属于每个月200亿美元的上限，任何超出的金额都将被再投资到机构MBS。计划10月11日发布购买操作的首批安排【美国短期国债ETF吸金额创纪录】财联社6月12日讯，投资于美国短期国债（指一年以内的美债）的交易所交易基金(ETF)上周吸引了41亿美元资金，创下历史最高单周纪录。6月3日讯，德国十年期国债收益率跌至-0.214%，创历史新低。财联社5月28日讯，美国10年期国债收益率跌3个基点至2.29%，创下自2017年来最低。【美国国债收益率曲线出现3月以来首次倒挂10年期和3个月期之间的收益率差变为负值】财联社5月9日讯，美国国债收益率曲线的一部分再次倒挂，可能预示着经济将衰退。10年期美国国债收益率自3月以来首次跌破3个月期国库券收益率。通常情况下，10年期美债收益率应该高于3个月期国库券收益率，以补偿投资者持有长债的通胀风险，而当收益率差变为负值时，可能预示着经济将衰退。这种收益率曲线倒挂现象发生在今年3月份，前后持续了约一周时间。分析：非常危险A股可能迎来下一波急加速下跌6月3日讯，中国5月财新制造业PMI录得50.2，预期50，前值50.2。财联社6月12日讯，中国5月新增人民币贷款1.18万亿元，预估为1.3万亿元，前值为1.02万亿元。财联社6月12日讯，中国5月货币供应量M2同比增长8.5%，预估为8.6%，前值为8.5%。财联社6月12日讯，中国5月社会融资规模增量为14000亿元，预估为14100亿元，前值为13592亿元。【5月CPI同比上涨2.7%创15个月新高】财联社6月12日讯，国家统计局公布数据显示，5月居民消费价格（CPI）同比增长2.7%，创15个月新高。其中，城市上涨2.7%，农村上涨2.8%；食品价格上涨7.7%，非食品价格上涨1.6%；消费品价格上涨3.2%，服务价格上涨1.9%。1-5月平均，全国居民消费价格比去年同期上涨2.2%。【5月份工业生产者出厂价格（PPI）同比上涨0.6%】财联社6月12日讯，国家统计局公布数据显示，5月份，全国工业生产者出厂价格同比上涨0.6%，环比上涨0.2%；工业生产者购进价格同比上涨0.2%，环比持平。1-5月平均，工业生产者出厂价格比去年同期上涨0.4%，工业生产者购进价格上涨0.2%。分析：不好不坏一般般5月PMI跌破荣枯线，需求端下滑，尤其是新出口订单大幅回落，受中美贸易摩擦升级导致的产业链转移、全球经济回落影响，4月中国对美、中国台湾出口增速大幅减少至-13.1%和4.8%，但中国台湾对美出口却高达21.5%。一季度，越南对美国出口增速40.2%，较四季度上升33.5个百分点。一季度美国从中国进口家具减少12.8%，而从越南和中国台湾的进口分别增加37.2%和19.3%。内需相对稳健，主要受地产和基建投资支撑，与建筑业商务活动指数保持高位一致。分析：经济面不是很好欧洲央行：维持三大关键利率不变。【印度央行宣布降息25个基点】财联社6月6日讯，印度央行宣布降息25个基点至5.75%，为年内第三次降息；将货币政策立场调整为宽松；将印度2020财年GDP增长预测从7.2%下调至7%。财联社6月4日讯，澳洲联储将现金利率下调25个基点至1.25%，刷新历史低位，符合市场预期，此为澳洲联储近三年来首次降息资金面：【股票私募5月大幅减仓逾12个百分点】财联社6月4日讯，私募排排网今日公布的数据显示，截至5月末，股票策略型私募基金的平均仓位为62.00%，相比4月末的74.09%大幅下降逾12个百分点，为2018年12月以来的新低。具体来看，截至5月末，有76.19%的股票策略私募基金处于高仓位水平（即仓位在5成或者5成以上），高仓位的私募占比相比于4月末的88%大幅下降近12个百分点。此外，5月末仓位处于轻仓（仓位小于30%）和空仓的股票策略私募基金，占比分别为5.71%和2.86%。【5月份145亿元资金流入A股ETF南方中证500ETF“吸金”最多】财联社5月31日讯，Wind数据显示，截至5月31日，5月份A股ETF份额增加81.29亿份，以区间成交价计算，资金共净流入145.77亿元。其中，南方中证500ETF份额增加6.53亿份，总份额为83.84亿份，以区间成交价计算，资金净流入约34.75亿元，成为当月吸金最多的A股ETF。【央行月初连续两天开展逆回购专家预计6月份降准可能性增大】财联社6月5日讯，在6月份的头两个工作日，央行较为“罕见”地连续开展逆回购。有分析人士指出，若5月份经济、金融数据大幅低于预期、经济基本面下行压力增大，再次降准或可能提前至6月份。（证券日报）新增场外资金：6月12日讯，中国结算公布数据显示，5月新增投资者115.26万，同比增长4.49%，环比下滑24.72%。，平均每周开户30万。2015年牛市最高159万/周新增场内资金：昨日融资融券：两市合计9029.77亿元，较前一交易日增加16.94亿元。外国资金：今日北上资金：8月1日还有一次财联社5月28日讯，分析人士指出，MSCI将A股纳入比例从5%提升到10%的生效日为5月28日收盘后，而追踪MSCI指数的被动资金往往在生效日前一次性完成调仓，才能最大限度地保证跟随相关指数。这一定程度上解释了28日尾盘北向资金的异动。中午：沪股通净流入3.4亿，深股通净流出5.6亿。收盘：沪股通全天净流入21.16亿元，深股通全天净流入1.42亿元。5月全月净流出达534.43亿元，净流出金额为历史上最高规模。每日外资观察：板块与异动个股：金融，基建，小行情，稀土麻烦，5g次新股，黄金又是一个轮动行情美国经济数据很不好和全球降息可能要开始，黄金、次新股暂时很难有大作为，但是次新股的活跃度已经被激发题材+业绩：农药，白糖，种子，水泥未来关注白酒，医药(暂时规避，防雷），证券，保险,基金防守，题材中军：燃料电池，人造肉，需要持续关注业绩中军：5g，养鸡猪肉，饲料，玉米（农药）：草地贪夜蛾，贸易战证券，互金，银行（办理财）和保险（允许入市）暗线：偏题材型，智慧+暗线：中军估值修复或者预期好二线蓝筹股，基建产业链，光伏，核电，特高压，化工，医药水泥的逻辑：补短板，新基建重组+兼并+借壳+中标：长期关注，比方说：我爱我家军工:国庆阅兵物联网：广和通移为通信暗线：智慧+；智慧城市，智慧办公，智慧交通，智慧停车泛金融概念：只要有牛市预期，成交量放大，融资融券放大就要关注，长期【2月份券商业绩有多牛？少7个交易日但净利润环比大增近五成】财联社3月6日讯，据财联社统计，已有20家券商公布2月财务数据，2月份合计营收119.3亿元，比1月份增长11.25%；合计净利润53.74亿元，比1月增长45.54%。头部券商中，中信证券母公司净利润环比增长10%，国泰君安净利润环比增长137.6%，海通证券净利润环比增长73.6%。因春节假期，2月份有15个交易日，1月份有22个交易",2019-06-12 23:08:00,
