编号,id,微博正文,发布时间,情绪
47,4357133191311668,经济：世界贸易组织报告称2019年全球贸易预期增长2.6%（国际在线2019-04-03）作者：张婧昊世界贸易组织《全球贸易数据与展望》报告新闻发布会，世贸组织总干事阿泽维多当地时间4月2日，世界贸易组织发布最新一期《全球贸易数据与展望》报告。报告预计今年全球贸易增长将持续放缓，2020年或略有增幅。报告还称，2018年全球商业服务贸易额增长8％，其中中国相关进口增长12%为此作出了重要贡献。世界贸易组织2日发布的预测报告显示，2019年全球贸易增长率预计从2018年的3.0%降至2.6%，与同期国内生产总值增长率持平。2020年贸易增长率有望回升至3.0％，同期国内生产总值增长率稳定在2.6％。由于发展中经济体国内生产总值增长加快，预计2020年的贸易增长将超过国内生产总值的增长。世界贸易组织总干事阿泽维多在当天举行的新闻发布会上表示，2017年全球贸易增长率为4.6％，使得世贸组织一度对全球贸易有了新的活力和动力持乐观态度，然而2018年年底相关指标增长动力减弱。直至当前数据显示，全球贸易增长正进一步放缓，分析其主要原因，阿泽维多说：“2018年全球贸易表现不佳，增长率为3％，而我们预计2019年的增长将持续减缓，仅为2.6％，2020年有可能略有改善。纵观过去12个月内的各项统计报告，我们没有看到非常利好的消息，这并不惊讶，因为诚然还有其他因素在起作用，但贸易紧张局势升级是主要原因。”阿泽维多指出，受贸易摩擦升级和经济不确定性加剧等因素影响，未来两年全球贸易增长仍面临巨大压力。在全球经济面临诸多挑战的情况下，我们需要通过贸易创造就业，对经济增长与发展发挥积极作用。阿泽维多说：“我们需要贸易在全球范围内发挥其支持就业、增长和发展的积极作用，同时我们需要以规则为基础的贸易体系在促进贸易便利化和稳定国际经济关系方面贡献力量。因此，我们致力于为全球贸易探索积极的前进路径，以应对当今世界经济面临的挑战。世界贸易组织成员正致力于此，我们也在一些讨论中看到了实质性的推动力。”此外，该报告中有关2018年贸易统计数据显示，2018年全球商品贸易额增长10％达到19.48万亿美元，部分原因是能源价格上涨。同年，全球商业服务贸易额增长8％至5.8万亿美元，这与亚洲进口的增长推动密不可分，特别是中国增长了12％。阿泽维多表示，服务贸易增长强劲为未来经济发展传递了积极信号。他说：“服务业是未来经济的发展方向，其强势增长是一个值得我们关注的积极信号。8%这个数据很大程度上是由于亚洲进口增长的贡献，特别是中国在商业服务进口方面增长了12%。”,2019-04-03 23:22:00,"(happiness,0.6),(glad,0.3)"
48,4353867334792542,#摩尔笔记社精读打卡#@Delaney精读笔记今天是累积学习10+小时的一天加油哇economicupheaval经济动荡intheinterveningyears在……年间benostrangerto习惯于alittlestrangerhumorous新生儿manufacturingemployment制造业就业Restontheidesof以……为依据Thecuttingedge前沿Importshock进口冲击Rosy-lookingtowns情况较好的城镇Propensitytodo有做……的倾向Delveinto探索；发现Whackvt猛击；重击Nimbleadj敏捷的；灵活的Resilientadj有复原能力的；适应力强的,2019-03-25 23:05:00,"(positive,0.7),(determined,0.2),(humorous,0.1),(optimistic,0.1)"
49,4357497508708797,创业者就是创造客户更好的需求，让客户过上好的生活，为社会创造更多就业机会，这就是创业的自身价值，只有这样才能长久稳定O网页链接,2019-04-04 23:30:00,"(positivity,0.8),(passion,0.2),(purpose,0.1)"
50,4353141636419412,浦江新闻|学校开展“浦江学院就业创业指导月”系列活动为营造良好的校园就创业氛围，提高一线老师的就创业指导水平、帮助学生树立正确的就业观、择业观，培养学生创业意识。学校开展了首届“浦江学院就业创业指导月”活动。,2019-03-23 23:01:00,"(joy,0.6),(eagerness,0.3),(dedication,0.1)"
51,4357142221923624,我围观了@归隐的江南愤青的回答，该问题价值88.00元，围观仅1元，快来一起围观~O微博问答,2019-04-03 23:58:00,"(anger,0.5),(amusement,0.3),(surprise,0.2)"
52,4357495373853293,【投稿】我快二十了，还没谈对象，可能缘分到，或许还没来。12年发现自己喜欢男人，那时候啥也不懂，就是单纯的喜欢男人。16年3月知道的软件，然后才知道这是“同性恋”起初都是看直播，别人分享的一些故事，爱情，或者一些经历……也是近两年慢慢了解懂得了原来这里面有这么多的内容含义。在这个圈里，有的是交朋友，有的是交兄弟，有的是寻找爱情，有的是为了性。但其实真心的并不多，有的是真心谈个朋友，兄弟，爱情。有的是打着这些名义想要和你发生关系又或许是为了自己的目的，从而被利用了。有的是打着表面谈对象，只是为了性，想和你玩玩，新鲜感过了就把你丢了。谁都想要爱情，真心找那么一个人相守一生，过一辈子的人。不妨先看看自己想要的是什么。我在性这方面没有什么要求。很多人打招呼之后都会先问你是10。我的回答都不是。然后会被追问那是0.5？也不是。又或者问都不是那是什么。就都不是啊。有的时候会被这些问题问到自闭。有的人会问10都不是那你找什么对象？性生活也算爱情里的一部分，也算是很重要的一部分。其实我觉得10这个问题真的不用看的那么重要吧？圈内也有许多两个1在一起，两个0在一起。我对这方面没啥看法，看未来对象的需求。如果两个人合适，有感觉，真心喜欢，你还会在乎他的高矮胖瘦，是1是0等许多问题吗？性格不合可以磨合，习惯不一样可以适应。没有天生两个人就那么完美，合适的人。谁都没有毛病。感情需要培养，生活需要经营。这些肯定需要慢慢的了解，习惯，包容，理解，适应培养。慢慢的你的习惯就变成了他的习惯，他的习惯就变成了你的习惯。现代的人压力都很大，要面对学业，就业，工作，房贷，车贷，父母的逼婚各方面的问题。压力的背后都想找一个人可以开心在一起，分享喜怒哀乐，踏实生活，一起走下去。可能是压力太大，没时间没有精力去谈爱情，在他们的概念里可能认为，两个人只是很简单的合适，日后会发现对方都有缺点，本来压力很大，生活就很累。不想付出，也不很累。如果只是一个人对爱情单方面的付出，时间久了也会很累，承受不住。最后可能不会走在一起。可爱情也是两个人的事情，也需要两个人一起经营。在这个圈子里，每个人对爱情追求，事物，观念，想法不同，想要的不一样。可能我说的这些不会被理解，可现实就是这个样子，谁都想拥有爱情，又不愿意付出，又不想付出太多，太累。或许可能之前被伤过，不愿在去全身心付出。我想要稳稳的幸福，简单的爱情，一房二人三餐四季。一猫一狗。开开心心，吵吵闹闹。互相包容理解对方，可以携手一直走下去❤️❤️希望自己以后有能力可以买一个40平米的小窝，30岁以后去代孕一个孩子。我等的那个人如果你来，我热情相拥。不来也愿孤独终老.最后顺道给自己相个亲，介绍下我吧：我是一个宅，简单，老实，懂事，暖男，会洗衣，会下厨，没有心眼，喜欢安静，有时会大大咧咧，没心没肺。是一个简单的人。缺点也有很多：懒，倔，固执，急脾气，脾气有时会不好，不太会社交，聊天。有时成熟，有时孩子气…🙆‍♂️想找一个简单的人，希望他成熟，爷们。🙋‍♂️身高170以上🐻体重都可以（对熊和有肉肉的喜欢多一些）🙅‍♂️瘦到骨头的不可以🧔爷们加分，胡子加分，东北人加分！！！,2019-04-04 23:21:00,"(happiness,0.4),(satisfaction,0.3),(welcome,0.2),(interest,0.1)"
53,4353147138363601,这个学期，步入大三下学期在这段时间里发生了很多事情在这段时间里我想了很多心情很复杂为了让自己充实和忙碌不会去想那么多我把时间安排的很满来麻木自己上课学习跳舞兼职在过去的时间里发现自己真的还有很多事没有完成这段时间我开始学习英语通过朋友介绍的课程那个老师让我开始对英语产生一点兴趣这个学期一定要达到自己的目标不要给自己留后路之前在就业和考研这个问题上纠结了很久最终还是选择了就业选择了我最不擅长的东西这段时间开始努力的学习充实却不觉得辛苦可能这样的结果对我们来说何尝不是一个好结果我也是时候为自己努力一下让自己有更多的时间去安排希望未来我们都好,2019-03-23 23:23:00,"(happiness,0.4),(satisfaction,0.3),(achievement,0.2),(frustration,0.1)"
54,4355686328384137,学校为了就业率真的只会逼学生。天天查宿找你麻烦就是为了让你签第三方协议不签就每周签两次到，每天查宿。呵呵😊#大学#,2019-03-30 23:33:00,"(anger,0.4),(frustration,0.3),(sarcastic,0.2),(amusement,0.1)"
55,4353511200210164,#高考##单招#山西运城农业职业技术学院厚德强技　求知笃行两次录取机会专业实用好就业L山西教育z的微博视频,2019-03-24 23:30:00,"(excitement,0.4),(curiosity,0.3),(hope,0.2),(pride,0.1)"
56,4357138979164575,今天对自己还算满意，要么上课听了要么没听就看了下书，没有总玩手机。记录一下今天开学到现在第一次在南区吃午饭真不容易，竟然没让我失望，也是比较惊奇，吃了个菠萝肉煎鱼🐠我爱鱼。就业指导老师说不要还没考就说自己考不上，这不就是我吗。别人都可以为什么我不可以，我不可以是她们眼中的别人吗！我要成为那个大家口中的别人家的孩子！老师还说了下能考的就去一起考下人民银行，我有点心动，但是我又怕自己不行我太没用了！我要加油！成为最棒的自己！考上研究生！在读研期间也要给自己充电！在最有干劲的年龄不应该选择安逸！考注会！不要怕难不要怕累！不逼自己怎么行！加油！,2019-04-03 23:45:00,"(happiness,0.6),(satisfaction,0.3),(motivation,0.2),(excitement,0.1)"
57,4352422472207932,新疆大力推进就业、教育、医疗、社保等领域惠民工程O网页链接,2019-03-21 23:24:00,"(joy,0.8),(excitement,0.2),(optimism,0.1)"
58,4353154847621340,"Allinall,上午就业中心拍戏进账40，晚上锁芯坏血亏40忙了一晚，学会了无钥匙启动，忘了他吧，我xxx养你",2019-03-23 23:54:00,"(joy,0.6),(satisfaction,0.3),(frustration,0.1)"
59,4378477975083960,一碗价值60元的拉面，打破的是疆界，一碗10元的兰州拉面走的是国际路线，但却存在着南北方的认知隔阂，到底是10元的好还是60元的好？10解决是是亲民和就业，60元体现的是产出效率，咱家以为两种模式实现了产业互补，都是很好的模式！,2019-06-01 20:59:00,"(positive,0.8),(excited,0.2),(thoughtful,0.1),(confused,0.1)"
60,4354243370566966,蔡昉：为什么将就业优先政策置于宏观政策层面点击可查看更多O网页链接,2019-03-26 23:59:00,"(anger,0.4),(frustration,0.3),(confusion,0.2)"
61,4354242859150582,蔡昉：为什么将就业优先政策置于宏观政策层面点击可查看更多O网页链接,2019-03-26 23:57:00,"(anger,0.4),(frustration,0.3),(confusion,0.2)"
62,4357499618514907,励志#红人的诞生#《天一商道与您共勉》人生在世，如同船在海里航行那样，有时顺风，有时逆风，时间不同，情况也有所不同。如果必须等到顺风才扬帆启航，那么到达彼岸就不知要等到什么时候了。自主之人，能傲立于世，能开拓自己的天地，得到他人的认同。勇于驾驭自己的命运，学会控制自己，规范自己的情感，善于分配好自己的精力，自主地对待求学、就业、择友，这是成功的要义。所以，做人处世，也应像天道一样，自我力求进步，刚毅坚卓，发愤图强，永不停息。靠自己最实在，自强者有天助，越努力越幸运。因为我们中国人讲求的是“天人合一”，其实就是要顺天应人，顺乎天理而适应人情。”所谓顺天，就是按照天道的客观规律办事，应人就是要得到人民大众的拥护，就是正确的为人处事，这样才会有事业的成功和生活的幸福。,2019-04-04 23:38:00,"(happiness,0.4),(determination,0.3),(ambition,0.2),(confidence,0.1)"
